audio_id,genre
suno_641a42d7-c05b-4e9e-9f72-f2d303685680_1,hiphop
suno_d0d2e7f9-bd40-4882-add7-e37cf5cc029a_1,hiphop
suno_99659ecd-72f5-4358-9689-41b9319fd61b_2,blues
suno_1007dbc3-94c9-4858-9f18-f7a3fe48544a_1,rock
suno_d462dc88-9fb3-4fbf-bbcf-14e6f6b42cc1_1,electronic
suno_0e4f80b8-df21-42e5-a441-5c8fe458746b_2,classical
suno_71c91edf-6d12-4bd3-90a7-dfcbf8d0605a_2,hiphop
suno_dccebf8b-66bd-4c2d-8660-2ab05d4d7c99_1,electronic
suno_9eafa83b-4ad4-4201-b8ed-56c534aaf419_2,electronic
suno_36c2b834-9478-4322-a833-416032ebaa83_1,pop
suno_403e1b1a-9e75-420f-a38f-45708e6cbc92_2,rock
suno_fd84269b-dc33-4aee-a2e8-b9628a9202d2_1,blues
suno_447cf130-1201-4f55-bf9d-99f80211a362_2,pop
suno_3fe70799-72fe-4011-abbf-db7299d31410_1,classical
suno_2b141324-de90-43fa-9d2b-5c9266e6dc35_2,electronic
suno_ae7d49fe-d316-4d3d-a4e3-99cad53ff91f_2,blues
suno_1fbe9dae-da6e-4284-8915-7f731948d50a_2,pop
suno_00bad091-54a0-42a8-85f9-56559282f03e_1,hiphop
suno_0ef9625d-6e22-4939-9176-6170456a5be2_2,rock
suno_055d53a3-87ee-43f3-8119-cc9d3edf8083_2,pop
suno_f916c31e-2c8e-4c22-bf1e-19454d4280ec_2,blues
suno_3b4f9a16-466a-4cf6-b67d-8bb5e743f17f_2,electronic
suno_ae38184a-ca77-41c3-bcdc-c3dbe1f8fc7d_2,blues
suno_cdc6fb4d-1b55-4f5a-be4a-28cd13ed9081_1,pop
suno_aeff74b4-a8ce-4af2-8ecc-a3212a2d1024_1,jazz
suno_40484e22-eac1-4e92-8732-53e71f19792b_2,classical
suno_fd5697ce-824c-446f-bfb8-093b4cc3a146_1,electronic
suno_a40a5c77-28b4-4f0b-b435-100f3ce7e044_2,country
suno_d9261c9b-172d-4722-9f81-c7902410e597_1,electronic
suno_951f54a0-7b7e-4947-8a94-6193d80fb898_1,pop
suno_3f1f9d4b-38d9-4b8e-af39-c3382c97151f_2,blues
suno_198f3b7f-130e-4af1-898c-7a3b2357cb9e_1,electronic
suno_20cc2be6-430f-4018-8723-eab78b6e0b81_1,rock
suno_4a094079-738a-4144-abbf-addfef4c038b_2,blues
suno_b6999f53-3e66-4fd5-9124-3d487a057e27_2,rock
suno_1b508933-51b2-462f-a825-045c745ba558_2,jazz
suno_176c98ed-c8e5-4d71-813a-b3464522162e_1,country
suno_9aeccc6f-d62f-4286-91a6-0b460e515183_2,classical
suno_86ec582b-a9fb-4895-a95a-a2f74b4b3440_1,blues
suno_d98718f2-9830-44cc-9ea0-5e5ecd40b657_1,hiphop
suno_9b75ffb9-c281-4919-8bad-853f293d7428_1,country
suno_8c6ecb63-cff4-442c-9f93-3e8d4e39ea44_2,pop
suno_af4e1b57-5dad-4b40-b234-2df70559afd6_2,jazz
suno_2ccb989d-dd6c-47c9-a15b-b81b016ae398_1,hiphop
suno_a84c9dd6-fd62-4039-b99e-a0021ab5ace2_2,pop
suno_6c6da833-40c1-4e79-a912-e8dd0449ae0d_1,classical
suno_556cdfd7-b6f5-4ec3-b8da-3ae7807eacdc_2,jazz
suno_be2fa915-7954-4609-8028-02492c4ae196_2,jazz
suno_5cbf2419-57c7-474f-b458-0a836bd8cf4c_2,electronic
suno_0403ff94-f334-4298-8ee8-0b908f00d98b_2,hiphop
suno_c2bfaae7-735a-4b14-89df-6de1c780c073_1,classical
suno_c4683485-cc5f-40f6-843d-0539021cc837_2,rock
suno_55ab990c-b469-48df-809b-7bfcf8825391_1,rock
suno_afb9d759-e1d4-4689-9b9b-9ed66b979bbb_1,country
suno_358f4511-bbf1-48d1-9faa-1050a9a4adf6_2,country
suno_4659a3f9-a958-4ed4-858d-e816c84c541e_1,rock
suno_c38e2958-2556-482a-b593-747bd524e705_2,classical
suno_e895091b-eabb-4647-add8-1e14ed51a525_1,rock
suno_97d345f0-3c4c-42e9-aaea-fcdc11a3faa6_2,jazz
suno_083e0c91-ccd8-4c0c-9721-1d0af4ed87ca_1,pop
suno_836678e9-4d73-45f6-94ae-04c50d779a2a_1,electronic
suno_ea763270-3b3e-4311-a307-193da1c659d2_1,jazz
suno_9c97cfb6-e686-417e-9c9e-8953d619dbf2_1,blues
suno_14518ea1-365f-4d1a-81ef-cf0b6608d4fb_1,blues
suno_ea70fd9b-7cc1-4c09-ae2a-3e6fb9f08522_1,pop
suno_9a809c96-140a-4ca5-a3a2-2fa99684e7d8_1,jazz
suno_cb54c4ee-1dc0-406a-b0a8-7109a82588de_2,hiphop
suno_1623d9c2-b6ed-4415-a658-929a5317c05a_1,rock
suno_834918bf-d9e0-45fc-bbfa-8a68cf9a5b32_1,electronic
suno_711f767c-6c48-4d15-bfc1-39954ded41bb_2,country
suno_a3c66419-4c2b-46fc-a584-a9949133e61c_1,rock
suno_ed6af86e-81ac-4c68-bc1c-299550e80c51_2,rock
suno_655826dd-b169-4e6b-ba9c-840c7a0cee30_1,pop
suno_ceb77bbb-9cab-494a-989d-a04364a1ea3d_1,blues
suno_50f3c276-fdbb-440b-87fe-013eb2d47b68_2,country
suno_9017423a-0d06-4cf7-8dd0-36acbe379005_1,blues
suno_6a916ce9-b6b2-40d4-b4df-9a0c3a12af81_2,country
suno_523fb1fc-1884-4db0-9607-e30ad748c6ba_1,rock
suno_f51d7457-db76-45b7-88d2-dbe9a3b4bc91_1,electronic
suno_da79becc-97f7-493a-b3b8-30912e20f550_1,classical
suno_2358f9fa-eae0-481a-8267-ac5ffd67682e_1,classical
suno_aca659de-7490-411e-b5ef-6d4de8aa9c16_2,classical
suno_849262fb-e4de-4799-988f-922186bff591_1,jazz
suno_d2b7c349-3219-43ea-8f1d-974ced1f0e3f_2,pop
suno_6098faed-f8c8-4ebd-870f-949a8f3d2316_1,classical
suno_379b3090-dad7-4943-9345-dd6066e31afc_2,classical
suno_f677188c-dea5-48f7-a555-d362075300a8_2,classical
suno_cf622736-c0a0-4541-9d13-3ab4a465ea14_2,electronic
suno_c2eb945c-424b-4085-be69-ac11394d95bd_1,electronic
suno_eca3b86e-eab5-4016-9135-c592f69b074d_1,rock
suno_225b8cee-3f8f-4f92-ad4d-f209ba0fc410_2,country
suno_e662c369-dcab-426a-812d-7a4e1213eef8_1,jazz
suno_da5d5d70-03a0-4f2c-bada-8a02b276332d_2,blues
suno_3b7cdb95-337e-41fd-9712-4b76a90e9edd_1,blues
suno_0c0b9ed8-095f-4c09-b456-79ae24dd829e_1,blues
suno_df718e07-29fa-4d74-8439-39a6ec6f7626_1,electronic
suno_fa07fbe7-49eb-4be7-a319-5cf17251b373_2,country
suno_ea3b01d2-ee33-466f-8ca6-d2ec6b33f290_2,rock
suno_2c309d6b-6673-41d6-ac98-f8894813bce4_2,rock
suno_1f7393dd-c10f-4417-9b58-dbef5ead3f2c_2,blues
suno_f26f12e6-a99a-48fc-b210-820e4918f4a7_1,pop
suno_47ba2b55-0fc6-41e2-bf9b-bd7ac1cc0d79_1,pop
suno_47199629-a652-4761-8bbf-e0296f110492_1,jazz
suno_259c27bb-739b-4f17-b416-24ce4da1d8a6_1,electronic
suno_31755325-c5fe-4230-b453-8610c8e7c0ea_2,blues
suno_3863c0f0-953a-4e07-b554-9343186a6994_2,hiphop
suno_1adc7191-3cb2-4dae-8fce-1a76576c2ad9_2,pop
suno_6dfc16b0-9523-4359-bf21-a7132d948e28_1,rock
suno_dcd934e0-e5e0-403c-9e2a-16e7840c52b4_1,jazz
suno_62caa328-a02e-41b3-820e-deae798ff7a6_1,rock
suno_d584bae9-0866-4a5c-b0fb-f87229a8b1e1_1,hiphop
suno_faad4b60-17a9-4a1f-98ec-8e75f66e6c5e_1,rock
suno_eca3b86e-eab5-4016-9135-c592f69b074d_2,rock
suno_24807156-c471-4b43-b43f-4238600183e3_1,blues
suno_97365602-da63-45dd-b370-7a5552a7aca2_2,country
suno_c8e799d1-9f39-4f0e-83e4-bb3a110c3d46_2,blues
suno_b4228583-d62d-4754-b126-3a5bf4f2eb4d_2,rock
suno_e0d30185-88c2-4518-918b-3de950645667_1,rock
suno_3ab8ec35-74e5-4cc9-98a6-7dcd73591ae2_2,blues
suno_26213a81-4dfc-4a2d-b5e9-3b23dc7d17d8_1,classical
suno_e341e55a-7c7f-4565-84dc-a2f6bba9d973_1,hiphop
suno_2899ea8c-5afe-4d45-bcf0-9ab67d3cf004_2,hiphop
suno_7dad7544-34d3-47be-a631-d7aefcf055b0_2,electronic
suno_93eaed63-ed4c-4837-a878-7c94b6669846_2,blues
suno_a153aa57-c332-4f34-aef7-1fac8dac9c7f_2,electronic
suno_770bb1db-089e-4bac-b809-edba2a1ae79a_2,blues
suno_c06b6802-1eb2-45ae-bf9d-7020349ef8c9_1,rock
suno_1191b5d2-486b-431e-b27b-fffa24fc654f_2,rock
suno_43f82b13-f8eb-4145-92ad-863c049e5c38_2,rock
suno_c2c51643-95af-410c-8b5d-634aca2db87e_2,pop
suno_bb3d3586-834c-4ecb-a570-c3a2cc2eac60_1,rock
suno_28abd53f-d79e-4b3f-a837-0f5c30bc17a6_2,country
suno_a97865a9-0b23-4228-a0fd-d6bd2112b88c_1,jazz
suno_fe6ea803-9512-4f68-82d5-1ad2a7c4807a_2,rock
suno_e924a16a-a947-4f9c-914f-e33d3e5fbe95_1,country
suno_8461bd50-a3e4-46de-8546-e03f70df9fcb_2,blues
suno_53e9c974-956f-4eca-b1d3-4add96918ae9_2,hiphop
suno_bb879dae-18fc-4157-9ff8-2815168b4c95_1,blues
suno_5f4908e8-8824-4f5f-82e3-220e3cc70441_2,rock
suno_2af55790-5274-4fa3-b399-1d3f63b1ec45_2,blues
suno_14299493-aa89-4360-9db7-23dbd1daf7dd_2,jazz
suno_535f9758-75d3-4981-8680-d0f604b4d433_1,rock
suno_4bc6c499-0a98-48da-a6bf-2d2b3dbf64d0_1,electronic
suno_15bfaf18-85c5-41bd-97cb-42914fe6ed79_1,country
suno_accf9a96-57ab-4b2e-bf8d-1f81b55a3a13_2,jazz
suno_0c1ef9d2-6e27-4a8c-8f1b-36a129758361_1,electronic
suno_599b925e-bf38-4116-9a41-9838cb83eae8_2,classical
suno_e366d7d4-642d-404b-8363-e24ae8b0f6f3_1,electronic
suno_1a50b2bf-ed90-494f-a5b0-cdbec1e99416_2,rock
suno_ca7100b7-4cd0-4db3-8d9e-3a10da5d41a5_1,classical
suno_381cb7c8-8c5c-44a5-8980-8ba220b45973_1,country
suno_995fead1-7d77-460f-ae18-6fe84d7d9b4e_1,country
suno_ef8539f8-a184-4fb3-a282-71e3d8bb1740_1,hiphop
suno_63924ef3-5916-4434-bf73-c44a1dda465f_1,pop
suno_c96c7ef1-49a2-417c-ba33-7e3626fc3d54_2,jazz
suno_5d4faef7-e8ee-4a95-a526-8e84aeb13e86_2,rock
suno_c08cc5e4-9e1a-44f0-a220-9999c2343d45_1,hiphop
suno_974e3bf7-67b0-46e1-9a8c-edb152c3af30_2,pop
suno_4a4f0dee-ed06-4394-b1cb-5849553e368e_1,pop
suno_969281e0-dc1b-4ee1-865d-4820b4b3a034_2,hiphop
suno_db97bb86-780b-4773-8d39-08a27fc9ad50_1,rock
suno_76b73585-d000-47ba-861b-1a111dd1a7d2_1,hiphop
suno_84fe5e58-5a97-47ec-a36f-9ccdde1a66ad_2,classical
suno_6e6187dc-76a1-47bf-9480-a62ce816367e_2,blues
suno_f7fc65d9-fb21-4fe2-a74d-87fda23bb1fa_1,classical
suno_717b17fd-20c4-495e-9cd2-a5666a0328f0_2,hiphop
suno_876f001d-70bc-4b85-8c38-b8d8ba4c5e9d_2,rock
suno_c6be7c46-2c37-4bc6-b29f-0911fc7dfa3d_2,electronic
suno_4639f1cb-ffa3-43fc-9ef6-9e32fcd972c4_1,pop
suno_187c80af-728a-4696-a541-de6a94799692_1,rock
suno_ac672601-053c-40ed-9fb8-d2dc2b7f097c_2,country
suno_dc4d403f-00bb-4bee-98a5-84d3b58e6b1a_2,pop
suno_055d53a3-87ee-43f3-8119-cc9d3edf8083_1,pop
suno_beafaad0-f155-486e-9afd-fa8a4f8743b6_1,pop
suno_0f105c0d-c75f-463f-9a5d-a26162007f6e_2,blues
suno_70c70f80-1a56-4dde-a97e-792114e99de0_2,country
suno_53e9c974-956f-4eca-b1d3-4add96918ae9_1,hiphop
suno_21ab7704-1f3d-4e83-bba9-5c0bf0436144_1,pop
suno_8992b706-4f43-4a34-bc6c-521cfdc874fb_2,hiphop
suno_0376a3a7-9fca-431c-96cd-5550da8698ad_2,blues
suno_d3e317f8-c853-44ec-8b09-a4fa7acc809b_1,pop
suno_45dfd614-3db9-4270-b22e-d7e3c8cf23ce_1,classical
suno_73d1b4bf-b133-423e-9f9d-4d2cba8a9759_2,jazz
suno_637b78c8-ff63-42c4-bf48-5e7d13a4cb92_1,rock
suno_68fbd110-7ef8-48bb-9b0b-729cad96b001_2,rock
suno_e78b1908-7b64-45c6-9c77-ac030110a2dc_1,classical
suno_e652aa36-fa48-4734-9709-9082bcd1e81f_2,jazz
suno_cee202ec-5b44-4ea0-a297-350373d341ea_1,pop
suno_6314f35a-be9c-4d69-8b16-387dbcf5008e_1,blues
suno_d0698176-4618-41f4-9bbf-6f704a2227aa_1,pop
suno_10013e70-d9e5-46d7-b37f-af04f5189e6a_2,hiphop
suno_08a2b84d-eb57-45e2-b3ed-e0db5b27ee96_1,pop
suno_cbcf3220-2b13-4fe9-bdfd-d7eae809cd53_1,electronic
suno_9bd1d224-d2a6-4518-8004-6264cd35bafa_2,pop
suno_a478c13c-ad6c-4652-99fe-b375d9482fc1_1,jazz
suno_2ff71aac-1efb-4c25-a66a-379dedd7018e_1,hiphop
suno_aa3a47bf-d86c-4ba2-9ec0-a288c2a647cf_2,hiphop
suno_6961e891-d48d-4ddf-8cec-82ef0026f6a0_1,hiphop
suno_3d4b6e6a-36b6-4f9a-88f3-7bda625a1af0_1,blues
suno_717b17fd-20c4-495e-9cd2-a5666a0328f0_1,hiphop
suno_b6326ae3-d9a0-4e74-8bdd-4433aca86019_2,electronic
suno_c40ee52a-5ff6-4cc6-99c7-b554cfbfe792_2,blues
suno_cf737227-ea25-4c74-ac69-e1454c092bfe_2,country
suno_d985a9d0-9308-4b73-85e7-dead30904834_2,blues
suno_081303f6-347b-4748-a785-6eff0be72ed1_2,electronic
suno_2eda9390-4a44-4d5d-a167-30739ed10845_2,rock
suno_081303f6-347b-4748-a785-6eff0be72ed1_1,electronic
suno_085ae824-45d4-46b0-8b43-c584d53adb56_1,rock
suno_2d87bb4f-4f03-4144-8e0a-a188a2b8b68b_2,rock
suno_d8183755-56db-49d7-95b7-f052aacd87fb_1,jazz
suno_98c64dbd-4c78-4c89-9dde-5c7e18bb91df_1,hiphop
suno_d459c437-b017-4dc5-8ecb-66a2492a6852_1,hiphop
suno_8bc53fb2-e59a-420e-b41a-f24dabec9c28_1,classical
suno_7bdbc0b7-9cfa-4cce-b915-324f6957694a_1,country
suno_5f9585a7-122d-4437-aef7-b2103a1ab572_2,pop
suno_47575d99-7db5-49d6-8c16-295614b0474b_1,pop
suno_fa07fbe7-49eb-4be7-a319-5cf17251b373_1,country
suno_40f5264b-aed1-4b85-aa7f-c9bcec429747_1,pop
suno_ea53c117-4b80-4c98-bdb6-6af0cf392b1b_1,blues
suno_edf94cf1-58d5-4535-a193-0bbcffe6c735_2,jazz
suno_37bd5e82-6567-4540-a3d3-9a433016240c_2,blues
suno_ad407b08-2943-4be3-9023-f86e671e0e95_2,electronic
suno_e75282d6-6ac5-49ce-b4b3-55e0c695fa36_2,rock
suno_f9da378e-b575-49a3-8433-ee410b3e0382_1,hiphop
suno_5ecdb26a-3cef-446a-a821-542670ab30e1_1,blues
suno_803c9c68-b570-405b-9843-a0d94e4f20c1_1,blues
suno_404132d6-9601-416e-9cfb-3e4a3d1ec670_2,electronic
suno_3502fe0a-10c8-4c9e-a849-9840a3a184c1_2,electronic
suno_8b49c7a4-7660-43a1-954f-bce71c06a778_2,blues
suno_d6e31559-6b0a-4ef5-be3b-ac8c925aa33e_1,classical
suno_f94f11eb-001c-45e5-bcc6-1082c461b8f6_2,rock
suno_5d634349-3464-4811-9442-644959a387b3_2,rock
suno_06a1d344-6843-43a8-9913-2c7a3002f3df_1,classical
suno_e924a16a-a947-4f9c-914f-e33d3e5fbe95_2,country
suno_12f2ca6a-a02e-4477-929c-92e4908e9b2f_1,rock
suno_00155bbd-3b53-4f64-86c3-1368b60fe316_1,classical
suno_5be0eb31-4614-4b2b-822b-f9bcc42c3fbf_1,country
suno_aa455375-6a0a-4aba-9510-0eac8254685c_2,jazz
suno_c6f60813-1e3d-4825-8fc2-ac53bd2818b6_2,electronic
suno_157f0298-918c-4409-a6b6-dd4d40280f04_1,blues
suno_0f835086-c62f-4851-8e0a-f426b66ed8e5_1,country
suno_3467cfba-40c9-4399-b175-e883361a08a3_1,pop
suno_9be6827d-098d-4a7f-a040-1b6d429bd773_2,pop
suno_63685611-3b1b-4a7e-928c-1fb6f34e1b6f_2,pop
suno_cd1c245c-86d6-4bdd-96d4-3980ce45fe8f_2,jazz
suno_26aa34cf-6dca-4253-9cc1-fad807109282_1,blues
suno_d055d4a0-9ffe-4fb4-868f-a9149f1bf1ba_2,jazz
suno_59c8b880-6a1e-4560-bb1c-d7720c563004_2,electronic
suno_599a6ad2-2c2d-44d3-8c96-4503e07b6be7_2,country
suno_c305dccf-978c-4613-b4d3-d88768e85978_2,blues
suno_ce41861b-d755-434d-87b3-2f9fa8f608cc_1,blues
suno_01faf333-a19b-40cf-8306-7de6f8f5a83a_2,electronic
suno_851eb942-79b7-4a19-8f33-de03ea8d6408_1,electronic
suno_4f19cac6-b293-48e6-a10d-5bebfc00a2e7_2,pop
suno_40f5264b-aed1-4b85-aa7f-c9bcec429747_2,pop
suno_0d8d3aac-0ce3-42e4-85da-cf22634458bf_2,jazz
suno_68148ee8-f365-44c9-b6fd-6bf7b3bdf837_1,country
suno_0fb65c53-02f1-4bed-b211-7ede9534c07d_1,rock
suno_6a2da5f8-4510-45d3-9849-8380fef38309_2,rock
suno_27b58c13-e462-442e-a6fa-841e88c0a839_1,classical
suno_1a24ec96-1e93-4ec7-8d24-a4398939e821_1,country
suno_8c55b581-a894-441f-9230-e05d8bc5446c_2,jazz
suno_0e189f0f-3786-47ff-9d2b-ba6a8f799fd1_2,jazz
suno_f7f3100c-387c-4112-a893-981e1ee7c6d4_2,rock
suno_8c73716c-00f2-4bf0-9221-7fd71fce7879_2,blues
suno_17e9ac6b-9bad-46c1-8522-da1cb4c364f2_1,blues
suno_49524497-d544-41a7-91ab-f1a7c139f7ec_2,jazz
suno_abc99868-8b9b-4166-8473-2e142f5a7243_2,electronic
suno_64e8b219-b7cd-4c76-ac0a-896fbe841693_1,hiphop
suno_49a52e46-a80b-4d53-b508-49a273ad53a8_1,blues
suno_21df9e38-2afd-4067-ae8c-7c4bd0976761_2,rock
suno_d1fd2001-672b-401d-89f9-335ed45bb3f2_2,country
suno_ec541c94-c402-414e-86b7-53b9958831d3_1,pop
suno_9eafa83b-4ad4-4201-b8ed-56c534aaf419_1,electronic
suno_6593d649-573e-46e9-9577-24d5b22e9fdd_2,jazz
suno_fc72ddbc-464f-4654-bd4b-30762c763616_2,country
suno_2da4e11e-9c2a-4571-86d7-f77544403833_1,blues
suno_2e06fb19-b062-4b6f-bf7f-adf54b67f425_1,pop
suno_c3c528c7-f77d-46b1-8015-96eac842a3d4_1,country
suno_fa1b252e-e71c-4d9c-9f2c-ade6d2b3e953_1,electronic
suno_dcfbefcf-b2b9-4cd7-a4e2-ffe599e84c10_2,jazz
suno_d7e3048a-dd81-4a6e-a4dc-180aefa72a4c_2,rock
suno_b02371c0-c8c1-4669-963f-2987857070b2_2,country
suno_7cf3f309-b2fe-4ecd-aa20-9fdd2eb84b91_2,classical
suno_599a6ad2-2c2d-44d3-8c96-4503e07b6be7_1,country
suno_d075bb6a-9380-48df-880a-9340b54da963_1,rock
suno_9477f56a-e490-40bc-8be3-4bf5621e7b51_2,hiphop
suno_247ad4fc-5006-4746-bf87-6d2e55f10a61_2,country
suno_6781d96a-b018-4452-b345-091d36f0c2d0_2,country
suno_4e6af288-15bc-4621-b752-9d215a036a57_1,classical
suno_8ec9e80c-d50f-4656-b02b-97f13afe95b7_2,jazz
suno_869c75b5-2801-4aae-ac31-6a7776f772a2_1,blues
suno_cdc6fb4d-1b55-4f5a-be4a-28cd13ed9081_2,pop
suno_9d875d10-ed70-47ed-92ff-709f353405ac_1,country
suno_e5f6d551-8d26-4ac8-9c2b-29167e0177ce_1,country
suno_04c5182f-1391-4e6f-bf7c-0db731aaec61_1,hiphop
suno_eb23964b-e146-4b99-a212-0dac58182fc5_2,country
suno_ed3f2a7e-bfff-4efd-a197-0810ded376c1_1,hiphop
suno_21aef994-e3bc-4555-9b34-69d654584703_2,hiphop
suno_84c76fc6-7d53-4bbb-9b21-609974191841_1,electronic
suno_37218316-20eb-4524-981e-ea7e0ecdbdef_2,classical
suno_c3ef5349-aa97-4c80-a14c-4df797461d80_1,pop
suno_c74da804-067b-4915-8990-f64d3605105b_2,jazz
suno_df8ce020-8029-4811-a040-9e044421c6ac_2,pop
suno_8e7eff7d-9b97-4c1e-a02b-c0c4c4a08557_2,rock
suno_6cdd855d-0766-44c6-963a-34d3a13bf41d_1,jazz
suno_891b06be-3a0e-4178-9fa0-a519fa0001e4_1,rock
suno_cf7aab44-b677-4396-9d9d-c8b844eb2cb6_2,rock
suno_9bc6c5d3-078b-4d71-b146-0e5483e6b0e0_1,country
suno_1730e4f2-5ebd-4f43-bc30-3cb8708fb300_2,rock
suno_54ebbd18-dda5-4d6d-822b-990c9de9ffc8_2,rock
suno_ac6c43b9-f877-452d-a28e-7a9c10fe2c1e_2,rock
suno_8b0b5683-8b50-4914-9bc2-906ea08396d0_2,pop
suno_5e4c5754-d3b9-4ad0-b476-a5ac742679ef_1,blues
suno_9f6d7f60-36fa-42c1-a264-99e97f4671cd_2,pop
suno_96f1088f-70d9-4b9e-9a9f-d3d6dfd2d259_1,hiphop
suno_f30c0952-8e62-4763-8a89-6a4eca8dad15_2,jazz
suno_84c797c5-ce50-4a7b-91e8-af0a2162dcec_1,blues
suno_aa455375-6a0a-4aba-9510-0eac8254685c_1,jazz
suno_3d15c42c-f7c9-4c40-a438-27a9c9844708_1,jazz
suno_ae75d23f-52d2-4ceb-81f1-4b957035a350_1,blues
suno_a2fd4b96-7a6b-47e1-ba63-7c8787a935d2_2,jazz
suno_f0f3b30c-ea58-485a-89fe-d8ab5105205a_1,rock
suno_16603bbd-e928-44ed-a987-c0c1eb21ea8c_2,rock
suno_cda4abd6-afce-4741-99d8-3f64e8d8d1e2_2,rock
suno_a009bdb6-9c92-4078-a655-8f6b0c236f6e_2,jazz
suno_73530b6c-9845-495c-b88d-97546cf30fe5_1,pop
suno_c3efdf41-70bb-42f1-aaa6-f2f4a413d3df_1,blues
suno_58e575be-cc7e-410e-91cd-e14acb866fe5_2,rock
suno_0361a0c1-79fb-45a8-8674-b2af88bba9c5_1,country
suno_e03a24e4-b62e-4803-93f6-2a98128217cf_2,pop
suno_ea8d43b3-7c43-467b-ad20-d06a3b0bd6c4_1,classical
suno_68bc9446-4d79-4930-89e7-4bd5355b6bf5_1,pop
suno_bfc3444d-5621-4df6-a43a-6a9d7e7b2d38_1,pop
suno_1c2d6bad-c8c1-408b-9355-4e71ae45221e_2,country
suno_488262d4-05a7-4ca7-8318-5020fd71b2d0_1,electronic
suno_a5d5b2d7-7df2-4f65-ae2a-1f0a6f6d95e3_2,jazz
suno_71b78d68-e183-499f-b210-6079d233be79_1,pop
suno_6820db97-9b5e-4db2-862a-b9166883793d_1,rock
suno_889407e7-928d-4585-8a9f-3cf858f1a93d_2,electronic
suno_358e472a-2c3b-4cc6-aaf5-84f18d93f8c0_2,country
suno_515645b0-ca5b-46c8-bc09-e7cb1553213f_2,jazz
suno_39ce995f-02b8-44fd-8298-8b4631c2f854_1,electronic
suno_be6c5f39-ebf9-4836-8c53-b88565791d74_2,pop
suno_16603bbd-e928-44ed-a987-c0c1eb21ea8c_1,rock
suno_1b5f834c-deb4-43c6-bf59-bbb0dd4cd27a_2,country
suno_1ebf327c-27fb-4222-806c-327aaff02c8b_1,hiphop
suno_bf9842c2-ce3a-42e0-94ae-e2dfc9b3d43c_1,rock
suno_4352be1f-cbb8-4a68-bf7a-b93a377dcbfe_2,rock
suno_a8f7642b-affa-405b-a201-04fbbef174e1_2,hiphop
suno_f7aba2e3-4a4e-4979-b30e-a39ca9458d93_1,pop
suno_9cfe42b0-9410-4111-93a1-57e9c47bfc5c_1,blues
suno_187c80af-728a-4696-a541-de6a94799692_2,rock
suno_725a1919-4d1e-4183-a752-1e93d0612106_2,hiphop
suno_b43805c1-1e93-40bd-94bd-aa8bd8e13056_2,pop
suno_a19c9592-52fe-46d8-9978-91a97b6cfdb0_1,hiphop
suno_fe677233-f390-4540-85f8-4295cb63bf1f_1,country
suno_02c2a3dd-47b1-4907-a18e-023b1edd18ec_1,pop
suno_6254d40d-e86d-494c-a0bc-bcea88c68f3e_1,pop
suno_8992b706-4f43-4a34-bc6c-521cfdc874fb_1,hiphop
suno_e8443289-55d2-4551-b512-4f28d97912b7_1,country
suno_4b7f3920-f6cb-4fd0-81f3-ace8ee7eea24_1,hiphop
suno_2095704c-9775-48c0-82f8-b9654fb3b237_2,rock
suno_4659a3f9-a958-4ed4-858d-e816c84c541e_2,rock
suno_d6e31559-6b0a-4ef5-be3b-ac8c925aa33e_2,classical
suno_89b771aa-8db1-45e6-aa25-222a54c1fba3_1,blues
suno_404b5c32-46ef-4cb9-a39e-84160b8f7151_2,electronic
suno_8a69c636-2208-498c-851a-947851d07662_1,country
suno_07ac6c7e-937b-4486-b643-4e46a32e970f_1,electronic
suno_2a4202af-2967-44ca-a781-a2054794540f_1,rock
suno_21aef994-e3bc-4555-9b34-69d654584703_1,hiphop
suno_d50496f8-bcb1-476e-9141-1433cc2b5e38_1,pop
suno_27f17469-2235-4ba5-bbf3-15bddda2dcb9_1,blues
suno_fd04be63-58ff-40bc-8611-c8a20d4f8193_2,blues
suno_3071d642-1190-4c6d-ade5-41735cd70ba9_2,electronic
suno_a460d017-dff5-4a2c-a134-854260f1f5ff_1,electronic
suno_9c833999-8661-4f10-ae68-fda4a27e8ddb_1,pop
suno_18472992-fd7f-44f4-b161-f9fad5270324_2,blues
suno_bbe8ea38-b51e-424f-9c68-71d3d6bbe74d_2,hiphop
suno_ca7100b7-4cd0-4db3-8d9e-3a10da5d41a5_2,classical
suno_bd78308b-22d4-4d2a-a7a7-05242d2d1388_2,country
suno_7d8b6678-a72f-4180-80e9-09f0c80ae371_2,hiphop
suno_4bca968f-7914-43b9-ae46-a3a7b62baf56_2,classical
suno_3492ac9c-9deb-4ecf-9d0f-a57b1f2bb1e4_1,jazz
suno_c3ef5349-aa97-4c80-a14c-4df797461d80_2,pop
suno_a24d5e0f-21e2-4d1a-afdc-b3078a30623e_1,country
suno_15bfaf18-85c5-41bd-97cb-42914fe6ed79_2,country
suno_fc2c0877-45f7-4fe3-96e5-85852984bd74_2,blues
suno_b1fed84f-db60-45f8-9eed-545359a858c6_1,electronic
suno_1e62aeab-9ae5-4374-97e7-d850346a2012_1,classical
suno_0df81103-d8f4-471d-a715-fcf836d0800a_2,pop
suno_0281df71-07d3-4e09-bf6d-ff52bdf829e0_2,hiphop
suno_33c87bd3-5276-4302-855e-e999a1ac5fd3_2,pop
suno_e8378493-d1ce-44e1-8277-c6ddd184c80c_2,jazz
