genre,subgenre,prompt,tags,mv,pair_group
blues,acoustic blues,"acoustic blues, cathartic atmosphere, featuring 12-bar chord progression with call-and-response guitar phrases","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, cathartic atmosphere, featuring 12-bar chord progression with call-and-response guitar phrases","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, cathartic atmosphere, featuring 12-bar chord progression with call-and-response guitar phrases","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, cathartic atmosphere, featuring 12-bar chord progression with call-and-response guitar phrases","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, cathartic atmosphere, featuring 12-bar chord progression with call-and-response guitar phrases","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, cathartic atmosphere, featuring 12-bar chord progression with call-and-response guitar phrases","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, sorrowful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, sorrowful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, sorrowful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, sorrowful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, sorrowful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, sorrowful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, sorrowful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, sorrowful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, sorrowful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, sorrowful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, soulful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, soulful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, soulful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, soulful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, soulful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, soulful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, soulful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, soulful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, soulful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, soulful atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, gritty atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, gritty atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, gritty atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, gritty atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, gritty atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, gritty atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, gritty atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, gritty atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, gritty atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, gritty atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, passionate atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, passionate atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, passionate atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, passionate atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, passionate atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, passionate atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, passionate atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, passionate atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, passionate atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, passionate atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, Texas, shuffle",chirp-v5,blues
blues,delta blues,"delta blues, laid-back atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, guitar, harmonica",chirp-v5,blues
blues,Chicago blues,"Chicago blues, laid-back atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, electric, Chicago",chirp-v5,blues
blues,Texas blues,"Texas blues, laid-back atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, acoustic, delta",chirp-v5,blues
blues,electric blues,"electric blues, laid-back atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, soul, groove",chirp-v5,blues
blues,acoustic blues,"acoustic blues, laid-back atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, Texas, shuffle",chirp-v5,blues
blues,jump blues,"jump blues, laid-back atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, guitar, harmonica",chirp-v5,blues
blues,soul blues,"soul blues, laid-back atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, electric, Chicago",chirp-v5,blues
blues,swamp blues,"swamp blues, laid-back atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, acoustic, delta",chirp-v5,blues
blues,piedmont blues,"piedmont blues, laid-back atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, soul, groove",chirp-v5,blues
blues,modern blues,"modern blues, laid-back atmosphere, featuring electric guitar bends and vibrato over a walking bass line","blues, Texas, shuffle",chirp-v5,blues
country,classic country,"classic country, nostalgic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, nostalgic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, nostalgic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, nostalgic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, nostalgic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, nostalgic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, nostalgic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, nostalgic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, nostalgic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, nostalgic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, heartfelt atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, heartfelt atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, heartfelt atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, heartfelt atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, heartfelt atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, heartfelt atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, heartfelt atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, heartfelt atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, heartfelt atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, heartfelt atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, bittersweet atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, bittersweet atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, bittersweet atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, bittersweet atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, bittersweet atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, bittersweet atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, bittersweet atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, bittersweet atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, bittersweet atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, bittersweet atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, joyful atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, joyful atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, joyful atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, joyful atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, joyful atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, joyful atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, joyful atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, joyful atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, joyful atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, joyful atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, lonesome atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, lonesome atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, lonesome atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, lonesome atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, lonesome atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, lonesome atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, lonesome atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, lonesome atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, lonesome atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, lonesome atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, celebratory atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, celebratory atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, celebratory atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, celebratory atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, celebratory atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, celebratory atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, celebratory atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, celebratory atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, celebratory atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, celebratory atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, melancholic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, melancholic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, melancholic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, melancholic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, melancholic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, melancholic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, melancholic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, melancholic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, melancholic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, melancholic atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, earthy atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, earthy atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, earthy atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, earthy atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, earthy atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, earthy atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, earthy atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, earthy atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, earthy atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, earthy atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, sentimental atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, sentimental atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, sentimental atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, sentimental atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, sentimental atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, sentimental atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, sentimental atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, sentimental atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, sentimental atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, sentimental atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, defiant atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, defiant atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, defiant atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, defiant atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, defiant atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, defiant atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, defiant atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, defiant atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, defiant atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, defiant atmosphere, featuring acoustic guitar and fiddle with pedal steel guitar","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, nostalgic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, nostalgic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, nostalgic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, nostalgic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, nostalgic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, nostalgic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, nostalgic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, nostalgic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, nostalgic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, nostalgic atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, heartfelt atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, heartfelt atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, heartfelt atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, heartfelt atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, heartfelt atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, heartfelt atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, heartfelt atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, heartfelt atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, heartfelt atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, heartfelt atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, bittersweet atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, bittersweet atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, bittersweet atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, bittersweet atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, bittersweet atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, bittersweet atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, bittersweet atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, bittersweet atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, bittersweet atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, bittersweet atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, joyful atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, joyful atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, joyful atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, joyful atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, joyful atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, joyful atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,honky-tonk,"honky-tonk country, joyful atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,red dirt country,"red dirt country, joyful atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,folk country,"folk country, joyful atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,country pop,"country pop, joyful atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,classic country,"classic country, lonesome atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
country,outlaw country,"outlaw country, lonesome atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, bluegrass, banjo",chirp-v5,country
country,country rock,"country rock, lonesome atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, outlaw, Americana",chirp-v5,country
country,bluegrass,"bluegrass country, lonesome atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, pedal steel, acoustic",chirp-v5,country
country,Americana,"Americana country, lonesome atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, honky-tonk, classic",chirp-v5,country
country,alt-country,"alt-country, lonesome atmosphere, featuring banjo and mandolin over a rolling bluegrass groove","country, guitar, fiddle",chirp-v5,country
